"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-09-06","101",",,S","80",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-09-07","101",",,S","80",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-09-08","91",",,S","78",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-09-09","95",",,S","80",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-09-10","93",",,S","73",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-09-11","95",",,S","74",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-09-12","91",",,S","76",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-09-13","92",",,S","78",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-09-14","94",",,S","79",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-09-15","91",",,S","79",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-09-16","87",",,S",,
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-09-17","82",",,S","76",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-09-18","86",",,S","77",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-09-19","93",",,S","77",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-09-20","96",",,S","76",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-09-21","100",",,S","78",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-09-22","99",",,S","79",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-09-23",,,"80",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-09-24","91",",,S","78",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-09-25",,,,
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-09-26","90",",,S","76",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-09-27",,,"75",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-09-28","91",",,S","75",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-09-29","93",",,S","73",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-09-30","92",",,S","73",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-01","92",",,S","74",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-02",,,"74",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-03","95",",,S","72",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-04","92",",,S","74",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-05","94",",,S","75",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-06","96",",,S","74",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-07","96",",,S","75",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-08","98",",,S","75",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-09","98",",,S","73",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-10","97",",,S","73",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-11","98",",,S","73",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-12","97",",,S","74",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-13","99",",,S","76",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-14","99",",,S","77",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-15","100",",,S","78",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-16","100",",,S","79",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-17","104",",,S","78",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-18","102",",,S","77",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-19","99",",,S","77",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-20","97",",,S","74",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-21","97",",,S","72",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-22","95",",,S","72",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-23","95",",,S","70",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-24","96",",,S","73",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-25","95",",,S","72",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-26","95",",,S","75",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-27","97",",,S","75",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-28","98",",,S","75",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-29","98",",,S","73",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-30","100",",,S","73",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-10-31","99",",,S","71",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-01","93",",,S","71",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-02","92",",,S","70",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-03","93",",,S","71",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-04","94",",,S","72",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-05",,,"71",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-06","94",",,S","71",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-07",,,"71",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-08","94",",,S","69",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-09","92",",,S","68",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-10","92",",,S","67",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-11","91",",,S","69",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-12","91",",,S","69",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-13","91",",,S","69",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-14","91",",,S","69",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-15","92",",,S","69",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-16","94",",,S","69",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-17","95",",,S","71",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-18","95",",,S","71",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-19","93",",,S","71",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-20","91",",,S","67",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-21","90",",,S","68",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-22","92",",,S","66",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-23","92",",,S","68",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-24","91",",,S","69",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-25","92",",,S","67",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-26","92",",,S","67",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-27","90",",,S","67",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-28","85",",,S","65",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-29","81",",,S","59",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-11-30",,,"58",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-01",,,"58",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-02","77",",,S",,
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-03","79",",,S","55",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-04","83",",,S","54",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-05","87",",,S","58",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-06","88",",,S","60",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-07","86",",,S","61",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-08","85",",,S","62",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-09","87",",,S","61",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-10","85",",,S","58",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-11","83",",,S","58",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-12","81",",,S","56",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-13","81",",,S","57",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-14","81",",,S","55",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-15","81",",,S","56",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-16","81",",,S",,
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-17","79",",,S","56",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-18","78",",,S","52",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-19","80",",,S","54",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-20","81",",,S",,
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-21","80",",,S","57",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-22","77",",,S","54",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-23","76",",,S","35",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-24","75",",,S","51",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-25","78",",,S","52",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-26","84",",,S","54",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-27","85",",,S","58",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-28","82",",,S",,
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-29","85",",,S","59",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-30","83",",,S","60",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2005-12-31","84",",,S","56",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-01","83",",,S","54",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-02","75",",,S",,
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-03","69",",,S","48",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-04","71",",,S","47",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-05","71",",,S","48",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-06","71",",,S","50",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-07","72",",,S","52",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-08","78",",,S","53",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-09","82",",,S","54",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-10","81",",,S","56",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-11","79",",,S","55",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-12","81",",,S","54",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-13","85",",,S","57",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-14",,,"58",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-15","94",",,S","60",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-16","90",",,S","63",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-17","84",",,S","62",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-18","83",",,S","63",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-19","84",",,S","62",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-20","79",",,S","61",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-21","77",",,S","55",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-22","79",",,S","55",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-23","78",",,S","59",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-24","80",",,S","56",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-25","81",",,S","55",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-26","83",",,S","56",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-27","86",",,S","57",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-28","90",",,S","58",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-29","87",",,S",,
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-30","89",",,S","59",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-01-31","89",",,S","62",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-02-01","89",",,S","62",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-02-02","90",",,S","61",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-02-03","92",",,S","63",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-02-04",,,"65",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-02-05","94",",,S","64",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-02-06","91",",,S",,
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-02-07","90",",,S","64",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-02-08","89",",,S","65",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-02-09","90",",,S","63",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-02-10","94",",,S","66",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-02-11","95",",,S","68",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-02-12","96",",,S","67",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-02-13","96",",,S","66",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-02-14","94",",,S","67",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-02-15","90",",,S","68",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-02-16","90",",,S","66",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-02-17","92",",,S","66",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-02-18","94",",,S","67",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-02-19","96",",,S","63",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-02-20","94",",,S","65",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-02-21","97",",,S","65",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-02-22","97",",,S","68",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-02-23","96",",,S","69",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-02-24","97",",,S","68",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-02-25","93",",,S","69",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-02-26","90",",,S","69",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-02-27",,,"68",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-02-28","91",",,S","67",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-01","92",",,S","65",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-02","94",",,S","66",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-03","95",",,S","62",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-04","94",",,S","67",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-05","93",",,S","64",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-06","93",",,S","66",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-07","93",",,S","66",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-08","90",",,S",,
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-09","81",",,S","63",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-10","83",",,S","63",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-11","87",",,S","66",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-12","91",",,S","67",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-13","90",",,S","69",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-14","91",",,S","69",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-15","90",",,S","65",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-16","91",",,S","65",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-17","92",",,S","67",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-18","96",",,S","69",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-19","98",",,S","72",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-20","96",",,S","69",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-21","95",",,S","70",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-22",,,"72",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-23","97",",,S","72",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-24","94",",,S","71",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-25","94",",,S","70",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-26","92",",,S","68",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-27","95",",,S","70",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-28","97",",,S","68",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-29","98",",,S","71",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-30","101",",,S","72",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-03-31","97",",,S","72",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-01","97",",,S","72",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-02","99",",,S","71",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-03","97",",,S","72",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-04",,,"72",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-05","102",",,S","72",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-06","104",",,S","72",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-07","103",",,S","74",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-08","100",",,S","74",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-09","100",",,S",,
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-10","101",",,S","73",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-11","100",",,S","74",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-12","101",",,S","73",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-13","99",",,S","73",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-14","102",",,S","71",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-15","99",",,S","74",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-16","95",",,S","75",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-17","98",",,S","72",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-18","100",",,S","73",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-19","98",",,S","74",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-20","100",",,S","72",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-21","99",",,S","73",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-22","98",",,S","73",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-23","98",",,S","74",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-24","101",",,S","76",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-25","100",",,S","74",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-26","97",",,S","75",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-27","94",",,S","75",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-28","99",",,S","78",",,S"
"IN005120501","BHUJ RUDRAMATA, IN","23.25","69.667","80.0","2006-04-29","101",",,S","76",",,S"
